	Taxonomy	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2012_contig_17133975||full	Deltaproteobacteria	4.363880628	19.25320037	4.148617958	12.16881561	7.663031545	7.781812915	8.494770742	10.3922777	10.20131646	4.207820847	10.514272	20.88095564	5.574323969	12.92727853	8.149482048	18.31475659	20.78788622	14.24313255	8.312975312	4.970380171	4.890171876	9.840815546	9.732715795	8.913358364	1.904085967	3.816623068	9.484811233	14.22209069	16.57385579	14.006662	3.730656471	10.63435802	15.83913104	13.86896246	13.5330906	14.0477752
QD_2102_contig_20427161||0_partial	Deltaproteobacteria	37.71208967	74.68525049	25.12149844	53.50041587	67.16894149	36.68242542	21.02999029	22.11597894	43.58464777	36.99296794	77.46707717	68.66667291	35.10876586	26.50911309	13.00632242	93.3348894	67.48682272	54.83457949	44.32101083	47.33506127	74.2707953	53.74729164	54.66369909	66.9009637	8.273698121	15.31416488	62.71122523	103.1942642	119.5747879	133.2747593	14.35768645	65.13175049	83.06228719	83.05076261	70.45381516	73.20615092
QD_2010_contig_10064119	Deltaproteobacteria	6.043083074	17.54507355	6.536176582	13.07384354	17.16116884	13.19278614	15.72167361	10.99280759	19.41896055	8.499809218	14.85957985	40.13792477	20.55013384	18.33507728	11.52070714	31.48012125	38.50236927	18.77129499	20.14080307	14.30310451	27.58478887	19.81768856	20.65701212	27.99200928	10.45357499	8.93703465	14.18824996	35.06646695	28.81316755	27.06984273	7.843758632	26.04146506	10.93558419	16.2035047	14.83254151	13.29615328
QD_2010_contig_16124821||full	Deltaproteobacteria	2.448077025	12.48559603	8.251859453	10.5687181	10.36782818	7.501182638	5.244645936	6.916169257	8.523687049	11.98005505	18.47326003	10.22302365	4.506014178	5.043832697	7.080534004	14.75194356	9.119248196	5.054363258	10.165999	54.52447808	34.10758638	4.233772251	4.08884251	5.527550004	6.455409236	1.479109254	70.07027065	9.761442373	7.184068558	11.49246914	4.91326052	69.41970238	2.523683616	4.575851744	3.117384838	4.389724132
QD_2102_contig_17674690	Deltaproteobacteria	70.48718118	47.95566175	50.79323907	66.34022323	20.42443227	79.23041752	8.093840206	6.227011225	24.61172285	102.7468507	19.04219238	2.126674054	11.55279433	7.727767913	26.03578301	7.845364851	7.878695293	6.635257568	15.37219301	15.10951183	26.00112403	2.558735581	2.390189236	3.468418839	12.02716143	28.3051314	33.82326466	0.956460959	2.354096114	2.077011474	14.97680346	47.70161549	0.856944856	3.064400699	1.14597053	1.098510578
QD_2106_contig_3662555||0_partial	Deltaproteobacteria	15.68012915	57.89061384	78.8622052	44.74158106	9.958354461	66.36934468	13.57459456	9.128008149	13.62033969	65.03039363	26.81682344	7.211627214	10.67202659	17.68704781	31.44907801	10.96668078	17.19607079	18.60709949	14.88605099	21.42054585	32.99295689	6.86337742	6.584172248	9.386922696	10.28883961	2.578146047	26.07501869	8.622801535	4.739329079	1.860581123	0.151225691	56.75380347	0.665351679	5.978173095	1.836048555	2.11666873
QD_2104_contig_12484005||full	Deltaproteobacteria	4.40661634	12.10164939	7.959804326	15.68906502	10.37793215	11.5480332	6.144608572	8.407437693	13.37654085	10.61709385	22.23126058	12.43322264	8.35597187	9.357757483	11.02562268	14.89860741	11.98399538	11.83020196	11.39963613	58.06634358	41.23453478	9.583150161	5.568014896	6.104566843	8.331899373	3.78825049	78.59709267	13.46396086	13.18520179	12.67046565	3.621694975	85.04141873	2.146907186	7.547261315	3.85246428	3.300603549
QD_2106_contig_12041330||full	Deltaproteobacteria	2.938140683	1.149273636	1.121421891	4.172720039	4.056825209	1.451930719	1.848810333	4.645223996	3.766286515	2.539450029	3.076076501	10.99936354	4.156007786	5.255956933	3.458516328	15.31688542	8.532945202	6.43310764	4.378104557	1.382944902	7.133113769	10.29735708	9.008887424	10.55430889	1.137143326	0.673740534	2.626345007	19.94997056	24.14262132	26.37015738	1.101301218	4.868209737	12.24125218	11.18915329	5.927520378	10.1340581
QD_2102_contig_11175746	Deltaproteobacteria	14.04232041	1.627975256	6.418801451	14.65602201	3.661617076	14.17201678	1.318365927	1.202651844	2.72176693	13.98766149	11.5162219	4.947940898	4.21246783	3.864217877	15.4585646	3.348598926	12.64327445	22.44399324	6.485462824	4.232114264	38.52175422	5.610052397	5.147041977	17.51471739	29.47596181	4.637244346	16.7853941	3.10767636	3.694320338	1.178280435	1.564618158	13.22286272	0	0.648180412	0.378009232	0.666699101
QD_2102_contig_464899||full	Deltaproteobacteria	102.606225	68.02673236	80.76236348	91.07212658	22.1439106	110.1506105	13.89033121	9.510406985	32.92908765	160.4838265	29.13904137	3.527764563	12.78249994	11.14814748	42.34195813	11.19396884	11.95664043	10.73841556	25.62246896	18.22425016	36.73056071	4.061107421	2.458333549	4.099445503	20.14216739	47.56386262	37.42771171	0.968654957	2.314424661	5.391727085	20.68734692	62.75671988	0.801522088	1.546099979	1.861866187	3.015762985
QD_2104_contig_1268420||full	Deltaproteobacteria	3.914920426	24.89377674	12.72473229	22.2338948	18.10308005	18.91780999	8.982049124	15.67307734	21.39762363	25.52427341	32.6117754	23.35913726	12.80169973	22.45818954	12.09726175	28.0759159	15.61089101	15.72932076	22.50838519	82.50022107	59.64441673	13.84715791	14.6584551	12.64463216	12.94213733	6.706260167	124.8125825	20.3751711	19.87214407	24.98128419	10.18932692	131.457233	3.99494051	9.510334965	9.814523047	7.919014029
QD_2008_contig_10816416||full	Deltaproteobacteria	36.18879345	25.01747188	25.62865389	35.0387257	6.557144617	36.79922369	3.195231392	2.112163288	9.520918037	38.2453566	6.982615265	0.134761597	3.985215973	2.025328209	9.113097946	2.452153605	2.320918309	2.509478405	7.183988178	3.936975017	9.94748698	1.07387154	0.114010777	0.887696832	3.987348819	14.01105739	10.24675584	0	0.400610798	0.551542388	5.65859957	17.93077447	0	0.179410735	0.297902848	0
QD_2008_contig_14346504||full	Deltaproteobacteria	27.87140878	18.1212201	24.58956644	24.27200187	6.778479007	36.88816212	2.98253036	3.288199886	11.38257765	51.60862122	7.368099631	0.990702082	2.153983456	3.279586821	12.60882477	3.565285372	1.208664146	2.464277772	5.762361344	5.109553075	10.64069124	0.885209031	0.458485796	1.481584471	5.214345311	11.96823897	14.4791524	0	0.597187935	0.884353343	5.877431399	21.42444031	1.033037103	0.405424998	0.343684769	0.185653497
QD_2010_contig_8815620	Deltaproteobacteria	40.91438333	32.30520274	39.89416084	46.53314017	13.5369866	45.78859262	12.69214116	12.67138308	18.76513647	49.21115617	14.49746755	4.847703587	8.942176362	9.16939621	23.04181502	6.345747076	10.17848711	9.284006617	25.65959083	59.86243167	58.17883645	6.7480589	5.946435942	5.984258712	11.37181448	7.417550033	78.55399562	4.2638812	5.306884805	4.639812351	2.563904967	69.11470996	0.987562028	5.363964142	3.440418642	1.978514153
QD_2102_contig_3424671||full	Deltaproteobacteria	148.6292559	87.3923009	111.6315424	132.1573552	36.78589104	153.5854975	22.05607593	16.48640048	49.45457348	200.3134881	40.54924138	3.906016065	20.73222541	20.88641709	58.7619229	11.60965232	10.8450823	19.95759234	38.19476544	33.73289004	48.63631516	8.978021881	7.660684559	6.127320356	34.39840982	63.04024783	59.12075398	3.322403461	5.116806464	4.760679941	31.63971216	78.52073214	2.228169036	6.378091942	6.45673475	3.588172838
QD_2104_contig_16045740||full	Deltaproteobacteria	30.32360851	31.0793075	30.65879618	35.22160076	10.675066	38.35938407	12.83545895	9.007995152	15.94665204	42.4207254	11.14230809	4.661409737	8.15895638	11.000652	22.16594601	6.18705392	6.65774544	8.500579521	20.27109201	52.71562299	36.15623831	8.174373366	4.320266847	5.652629499	13.9958282	6.769117153	66.82881601	6.056628086	6.970700167	7.565935146	1.230225388	60.84854159	0.53674881	5.168468085	2.414835509	0
QD_2008_contig_4490956||full	Deltaproteobacteria	19.77550593	7.591333209	10.47589729	10.85595658	2.258352562	29.01144417	1.645368609	0.90645695	5.748898231	40.46995278	5.471937042	2.628225042	2.524365957	0.391989205	5.379917257	2.449323678	2.430736592	5.477925813	4.119284184	14.16660129	30.86903765	1.491441477	1.24804833	2.365904684	3.003844303	0.249145846	29.88334284	0.61026825	3.0743878	2.114947502	0	33.21341136	0.198259033	0	1.222578842	0.144981
QD_2102_contig_20526067||full	Deltaproteobacteria	49.52144982	120.1150892	146.313521	64.07471689	48.85843988	52.71509421	33.77942186	12.41488376	35.46249633	68.17787846	13.72099544	3.862569427	21.50329991	21.11661276	58.23594017	6.491959508	7.014461889	6.938779221	17.23738431	10.52153447	9.05465632	3.053328151	1.613640958	3.710107375	93.0439855	101.5096037	57.94633061	1.566446799	1.823480209	0.738847409	123.0515735	43.09521836	0.312785519	2.139371746	1.072964979	0.553339813
QD_2104_contig_21373668	Deltaproteobacteria	19.57521151	27.10268714	8.027754912	15.55634349	19.38034022	18.51404646	14.93081054	18.51768797	20.79643545	15.49308173	34.75498089	45.41735023	14.92024949	17.32076009	15.49109768	29.23974316	33.26566381	26.13635748	16.88114144	22.42997402	35.3872578	16.39092383	11.15000963	21.34217385	23.56219097	13.31065749	37.5416748	16.92535385	17.84131817	26.65056357	26.73490094	26.68968398	6.505722666	11.07073021	8.032829027	7.656187554
QD_2106_contig_14908991	Deltaproteobacteria	0	0	0.669083449	0.130671899	1.430281446	0.032341454	0	0	0.718035424	0.244405238	0	0	0	0	0	0.4342013	0.213039071	0	0	0	0.437103256	0	0	0.026864964	0.762378719	0	91.5636294	0	0	0	156.3470861	38.52931163	0	0.10644695	0	0
QD_2102_contig_2518447	Deltaproteobacteria	73.51661101	87.91356102	18.302328	52.09580911	40.76520334	15.05860562	75.19506856	35.72760326	30.08237214	10.98542176	18.9709262	13.10684907	74.34596677	54.91138328	94.87472187	19.22443941	24.07383283	30.81751281	42.69553675	15.22669261	17.27984393	26.76881258	12.74691339	43.80821321	51.5473027	22.2078901	16.37502397	3.07011868	19.23315949	9.27549845	18.08864609	10.44851485	0.647742763	0.84767658	2.150039004	0.839503058
QD_2010_contig_20854269	Deltaproteobacteria	1.194733143	3.896942684	6.842903102	1.986659877	3.300429326	2.001353651	2.913402885	3.882185167	10.42902008	4.509592603	17.57122946	35.59340463	5.198472911	6.793473651	3.878036367	40.74631255	31.82525848	8.644401458	21.11886324	10.77285457	22.54291617	17.33961122	19.41886308	22.95547459	1.002737835	0.960828191	3.936885313	9.310563235	22.25419038	25.13905074	3.108089551	3.565596093	1.106965576	1.138405685	1.586626724	1.810096662
QD_2012_contig_10163620	Deltaproteobacteria	1.402201733	5.049924231	6.262272177	1.577436573	3.897601267	2.447465378	2.76820054	4.158576447	7.646088587	7.555861151	19.14587076	37.0456238	7.597566564	8.182330008	4.460850937	44.43434117	32.25630301	10.2353745	24.44765525	12.72475036	21.23993697	18.73152681	19.93036116	26.00244275	1.036349271	0.797964382	3.391844872	11.32151178	25.39279144	25.4117549	2.656905272	3.129451663	1.358460963	1.67632683	1.185808829	0.832114035
QD_2102_contig_4548471	Deltaproteobacteria	10.25184677	16.62919607	10.83217593	24.7899222	5.71925819	12.55299099	4.427943731	5.613383639	5.332450098	24.78534522	22.46571682	7.39052217	7.504192774	5.524584243	3.826485071	14.3771325	18.5636506	12.65115995	5.843654245	36.95390713	29.84464732	16.03600627	9.022346002	16.22332294	1.088752921	12.1719563	8.663638547	7.770343603	7.821524396	12.69872749	6.584491157	14.0266682	3.30262945	3.713009081	2.867987443	3.32123743
QD_2102_contig_21571334	Deltaproteobacteria	1.424043342	7.715649375	3.56956076	4.868589634	2.199492431	3.052938659	4.221697667	4.190772527	3.333771185	2.661371573	6.351571435	4.966939725	6.76118673	4.452040709	16.77315252	5.728443161	5.97731179	4.205962497	17.2113147	5.393575661	14.73503627	6.267007366	6.740667736	10.04029683	12.67182125	4.57671387	1.766135452	1.807354464	3.572468213	2.892244645	2.548397994	2.252505543	0	0.262091061	0.503769304	0
QD_2012_contig_736566	Deltaproteobacteria	0	4.350863621	0	0.644412006	0	0	0.831223447	1.119178015	8.436548287	0.508932645	6.054215531	8.350528423	0.874819111	16.25818735	69.10760118	13.12839986	9.107541829	0.487727031	1.548345786	1.11828021	36.22473795	1.81434614	0.057444986	4.036435506	92.11141332	2.28412165	0.557771912	0	0.863160985	0.591355479	0.146256028	1.697134898	0	0	0.07340507	0
QD_2012_contig_18010268_1	Deltaproteobacteria	0.77435874	1.493209157	0.84400688	0.515851541	1.469603728	2.002033342	11.64880326	7.12151309	4.551390016	2.321702293	5.910135292	14.36893553	14.88410091	7.563089919	4.44375185	10.57266588	9.243326896	12.30454267	7.644155478	1.830673211	3.543502828	4.779439346	4.946109473	12.28717222	0.921876233	1.905636833	0	1.81266346	10.34128355	13.83359954	4.332933642	0.419215523	6.272860673	3.973563375	4.269809622	8.347880434
QD_2102_contig_9938868	Deltaproteobacteria	12.28577633	20.21465927	6.500747031	14.8911963	12.32682273	10.89876967	15.94312685	18.37251525	12.35509559	13.62216495	20.00134989	18.67501322	22.90022152	15.90698281	20.66469792	28.04339625	23.5578732	22.4098289	27.37037548	31.97015122	36.66576225	31.58629574	34.46268575	37.28233797	15.57252376	15.97160388	13.37357583	18.20163684	21.32317431	23.63914214	19.42558599	13.60379434	23.25981131	23.17724718	20.69210723	17.73772047
QD_2008_contig_7253424	Deltaproteobacteria	33.84278534	19.02321052	2.155921584	24.82589637	6.736675251	0	0	0.278411745	0	0	0	0	0.906258087	0.168452399	0	0	0	0	0	0	1.833239062	0	0	0.577281354	0	1.137200189	0.41374893	0	0	0	0	0	0	0	0	0
QD_2012_contig_7753164||full	Deltaproteobacteria	192.3074757	55.27167859	17.4901043	66.38663213	6.433808042	11.81836261	14.55902696	3.276662714	1.071766639	0	0	0	3.947537732	3.443021275	66.10360765	0	0	0	1.398356817	0	0	0	0	0	66.91776566	29.97683986	3.39915548	0	0	0	31.99641128	0	0	0	0	0
QD_2104_contig_12017260||0_partial	Deltaproteobacteria	201.4936643	57.0375096	17.61545118	67.74819483	7.345138542	12.19039613	14.52218742	4.503680915	1.554792483	0	0	0	3.852541221	2.264491733	70.75468039	0	0	0	2.011758101	0	0	0	0	0.039537624	62.87918257	32.94183868	4.010110959	0	0	0	39.67863348	0	0	0	0	0
QD_2104_contig_15632184||full	Deltaproteobacteria	147.0003448	51.00427635	13.67862304	41.6475024	5.502020849	10.6775552	12.96775918	2.99307018	1.115327965	0.215844724	0	0	2.481653219	3.26854519	65.91198946	0.167680124	0	0	3.122217662	0	0	0	0	0	56.79112986	24.60698336	2.648345438	0	0	0	32.59676393	0	0	0	0	0
QD_2008_contig_3458445||full	Deltaproteobacteria	161.7933235	52.43451014	12.45168438	49.41935238	6.185718121	16.09003747	12.60373213	7.275548676	0.293753552	0	0	0	3.322053851	3.803651073	67.86186161	0	0.136554639	0	2.797931783	0	0	0	0	0	72.02707737	25.9169528	4.563837432	0	0	0	36.65068023	0	0	0	0	0
QD_2008_contig_7847843||full	Deltaproteobacteria	61.98309769	17.21701913	8.008986219	35.28185872	3.59757997	3.956419753	4.0359379	2.208086607	0.450339788	0	0	0	1.762131478	1.254734652	27.92637569	0	0	0	0.476911446	0	0	0	0	0	22.03855513	13.57362412	0.640089454	0	0	0	14.73005948	0	0	0	0	0
QD_2012_contig_20522222	Deltaproteobacteria	1.608502716	9.899273911	0.033272505	5.496771144	1.98845891	6.864800521	1.492190381	4.464526067	3.997865424	0.655652452	8.290818281	7.276733295	3.214312946	2.189504585	0.639782635	21.54251226	30.25836503	6.432954634	4.002760003	4.025265471	8.249275379	2.43256661	4.714042984	4.929530381	0	0.077118196	0	1.390765688	4.526252321	6.034891081	2.276872839	0.256989703	0	0.305048093	2.572059951	0.405359397
QD_2106_contig_8290053||full	Deltaproteobacteria	3.049852971	7.319570296	3.727722602	11.03176298	10.60464272	10.96341821	9.387594006	17.93696015	9.773953266	10.78170978	16.23184149	12.1569018	11.56125013	10.95824634	8.189581064	22.28374932	22.11522412	13.18382432	15.40775496	10.79699092	20.89606932	14.49184621	17.46965732	21.44424219	5.273166712	7.062800429	25.49915007	14.0453181	16.43974708	12.79730494	9.897701399	18.83255695	7.258909339	15.77438942	10.62837655	14.41457543
QD_2102_contig_12330977||full	Deltaproteobacteria	8.487787061	10.65513148	4.866667966	12.55074296	9.413684274	14.86037647	12.22450271	23.81563925	12.00254686	19.34785667	26.71080661	19.01122744	16.06406483	15.74583936	13.99519592	32.61492812	27.59992995	15.97267315	20.77056082	22.21814297	34.63058844	22.87820515	21.70512319	26.69529157	6.097646778	6.295492951	43.04691279	19.08619461	28.01533536	18.88980995	10.15234978	25.01590168	12.41512732	18.51509093	17.56977013	21.07730534
QD_2008_contig_1293538||0_partial	Deltaproteobacteria	18.85452357	9.57748293	44.98410324	15.57017895	7.691404351	40.14467912	2.97389565	4.985258965	11.44568848	59.25853734	17.26235414	8.414336464	4.608765442	4.650165281	8.533473311	6.510461216	6.883988337	5.930054289	8.538015337	12.59023129	17.01651226	1.457551716	0.941129103	3.454526306	7.296278074	3.189620021	11.45126769	0.803034234	2.11348238	0.309559467	1.855608965	15.50165005	0.414353876	0.618142717	0.825683849	0
QD_2106_contig_20581964||0_partial	Deltaproteobacteria	25.40823012	29.64254501	50.55002902	30.29575678	12.41600014	43.16623048	4.657282136	5.313699076	13.77332902	55.40134753	18.95616564	4.383079485	11.90584442	6.175883998	10.07059322	10.77718816	9.349968497	5.61444676	16.56523442	26.58281728	19.53335707	2.679237824	2.570307455	5.083943442	8.528060753	6.96304519	14.62116334	0.536249556	1.276765213	0.856763592	4.43280611	23.45252788	0.140569381	1.203186136	1.268536649	0.371271746
QD_2010_contig_12369492||full	Euryarchaeota	13.7780082	6.449558844	55.49120286	17.07016486	5.609520783	79.0504261	4.11716325	7.213025489	8.836493708	45.05214053	7.666937595	1.944936993	5.371301048	6.882170402	21.55420224	1.177135407	2.804328735	4.162746026	5.108076155	4.682653108	13.85166409	1.813636491	1.813677125	2.554567293	14.1624324	11.86598696	18.63805554	4.993918786	3.686066316	1.475255572	3.862389619	36.9672893	0.517789583	2.017262732	0.497012624	0.279991393
QD_2010_contig_17099802	Firmicutes	13.85648196	6.877562741	1.941018816	6.769138831	8.890118507	4.276534873	16.55982658	18.59372247	8.062485791	2.813871723	10.63963445	6.666840032	31.41941992	17.75764504	5.153729665	8.451408954	11.61454974	13.54048347	12.92965545	5.99951841	5.14276968	7.11238556	4.83993393	12.85789364	2.077726245	5.164831831	1.80229404	2.726006725	4.713740586	6.492026561	8.825277528	2.219208843	4.502632267	6.006499375	5.296795224	4.733347148
QD_2010_contig_20495571	Firmicutes	1.285575993	5.203207782	3.366580759	2.286305298	2.509952636	1.348843733	3.938220062	3.018553619	3.422915335	7.077435215	7.079586179	4.112930794	3.973772195	4.974995801	2.461704188	3.835445002	12.32358878	4.174168058	5.379291603	0.487991283	7.119992058	3.192089075	1.227196752	5.846826941	0.601464905	2.555432678	12.16030629	0	0.684607087	0.402228668	5.061235189	1.566977171	0	0	0.293986998	0
QD_2012_contig_18229338	Firmicutes	15.00825001	7.256381201	1.16294618	7.502957952	8.347288866	4.847992596	20.93254741	19.04689356	7.613054722	3.359125908	10.03283687	7.814174193	32.68525476	20.9700269	6.014329798	10.29493576	13.02876629	15.75991544	11.20683457	5.484784256	4.862693121	6.46029873	5.07949677	13.21023908	2.050366224	8.942551267	2.350538531	2.449845936	5.522841476	5.843105255	9.586517538	2.058952615	6.181425719	5.138071515	5.994203075	7.26676371
QD_2012_contig_7232904	Firmicutes	1.545914208	3.084213132	2.293638172	1.239766782	1.814810612	0.794901908	3.17278178	2.457505997	3.011182353	5.893849587	4.615645997	2.517707506	3.584795202	3.248140448	4.074417169	1.769218232	7.347405452	3.645187108	3.006697899	0.570511927	8.882297866	4.861902292	1.028014709	5.257444573	0.575773885	3.898981655	9.457960569	0	0	0	3.490855972	1.167413876	0	0	0.075302342	0
QD_2008_contig_19359448	Firmicutes	3.419989744	0.619612825	21.54804976	1.106516093	0.657963522	3.697255599	0	0	1.217351091	20.65405272	0.489063647	0	0	0	0	0	0.322590863	1.13425381	0	0	0.892265018	0	0	0	0	1.019310951	0	0	0	0	1.470328588	0.652704811	0	0	0	0
QD_2008_contig_11928266	Firmicutes	80.25479362	13.62059784	46.4018668	33.7766777	8.927753169	30.20296115	3.927064839	2.838422118	5.590011407	35.77360417	1.638381013	0.082469059	10.71116189	3.715201704	19.61048722	1.593886012	9.716320442	17.28726202	13.55948328	0.717165068	7.430356381	0.933060905	0.624062809	5.983841202	25.33278417	7.330791833	2.652789684	0	0.1367864	0	8.970418846	5.646943048	0	0	0	0
QD_2008_contig_7348680	Firmicutes	2.700693582	9.410407242	9.079509718	8.170391877	0.402209851	17.82409868	0	0.512558222	0.578061392	34.15095133	17.56681004	0.291168285	0.261775515	0.21539807	0	3.091647413	3.663841776	4.250469002	0	21.06775732	6.800252298	0.056310341	0.424093325	0.6478633	0	0.276104328	0	0	1.361347598	0	0	9.48164668	0	0	0	0
QD_2010_contig_20682962	Firmicutes	5.54948424	3.589133394	3.867704851	9.971680588	3.677839157	9.495338373	4.733884039	12.85378636	5.220283748	7.767968541	7.750069657	15.15701012	5.406708193	4.595556854	3.161720156	8.6747704	14.75188268	11.88546333	2.832829181	6.800429138	8.989191563	8.504058554	6.474532937	8.029229189	2.011289099	2.16313435	17.36663209	12.75802283	12.41512004	7.690094209	2.964045247	12.31001307	1.039115385	3.766471633	3.75893855	3.062441793
QD_2012_contig_1322522	Firmicutes	4.859359385	10.42030676	6.804837521	5.655789812	5.065221696	8.077503994	7.483357134	3.145518821	3.465543774	9.249299997	7.781921287	6.290039168	9.814205625	6.772009136	1.542547779	5.555439942	10.5316503	8.309080018	7.725046174	10.53928624	5.236608371	6.576479122	3.80073403	8.626450185	0.500441858	3.003715478	2.933528522	4.445308804	9.177024746	6.056147109	0.520053218	7.235941815	0.65088775	1.474367116	0.673578018	1.810564636
QD_2012_contig_4254142	Firmicutes	2.9783065	1.042427538	2.201660718	2.126581249	4.239949256	5.562100683	15.04514461	8.479468984	6.081191199	5.384561617	5.924550477	8.162996432	18.97976465	13.2878955	7.357027409	8.753942869	8.14041384	10.26179892	8.537434293	6.511968789	3.906693548	6.51462435	4.50926831	9.007491247	5.377044776	6.477383999	8.440109921	4.625850822	5.941847778	8.573485039	4.862984724	5.435787672	3.962695654	3.558672258	4.033263807	3.695024333
QD_2102_contig_3753658||full	Firmicutes	0	0	0	8.475829596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.51631194	0	8.427179575	76.42278458	29.84038971	45.10099959	75.03606717	52.11439574	86.53654638	0.132724845	0	0	7.333145022	0.253507935	0	0	0	0
QD_2106_contig_5906389	Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11656	0	0	0.401250658	0	0	2.192263497	1.591285549	1.360262847	0	0.284443055	0	2.319198158	0.145947182	0.512561888	1.578796602	1.602434856	95.1362774	68.76785618	72.26101179	80.85826108
QD_2102_contig_8249317	Firmicutes	10.16844867	3.900031505	10.87496984	15.46864533	3.240481588	21.36473396	2.977168571	2.012029348	4.683967856	22.21880276	7.899262966	4.944023389	6.121650548	3.415331984	36.55674227	3.00110212	13.41337648	23.94472532	6.733743158	4.075470987	36.13437682	3.973008221	3.195802595	7.308747067	63.31213086	8.364647182	20.11455709	0.872473852	3.341009235	1.796640818	2.230242137	21.7661371	0.46586645	0.058569489	0	0.025093548
QD_2010_contig_12974220	Firmicutes	22.77912581	11.43960247	63.68145778	15.26695807	4.675316005	19.89371796	4.997043628	1.532894861	10.19995674	39.26167623	5.351635944	0.811674738	1.343404101	3.372101394	14.49762031	0.668111176	1.618174494	2.182713732	4.501865804	1.558782905	8.251253205	0	0	0.26296428	15.66044959	15.9903321	2.377931327	0	0	0	6.661725794	7.342884156	0	0.096238524	0	0
QD_2008_contig_13523116	Firmicutes	0.866358895	0	72.48716002	0.326544613	10.37832771	1.83513312	1.198852789	1.273597267	4.518885046	5.653741765	9.446866253	3.356511809	3.287888853	0.121061648	0.20470812	1.063225527	2.387683928	1.557566004	4.532063022	4.283171296	15.21261911	0.504045395	0.478732472	2.942507721	0.47692497	3.892644157	0.325689983	0	2.037347706	0.441387218	3.126959953	0	0	0	0.294623748	0
QD_2012_contig_8385211	Firmicutes	21.39562175	18.56957233	4.688156005	19.41877796	13.65451982	10.97843406	28.86552793	21.34655764	13.07533696	8.015625297	15.23522309	14.29024939	41.07856097	22.22744692	19.75700567	13.62653158	20.17079603	19.41962806	19.84415591	14.84037678	8.270198021	10.61148358	9.542368682	19.53127653	13.70438822	8.952238411	7.68491217	4.783498801	7.839754142	9.235638167	8.660226624	3.961375363	9.291474306	7.969506678	7.811412763	8.570299711
QD_2008_contig_13111585||0_partial	Gammaproteobacteria	26.85068182	41.24221851	6.905557018	24.8731508	18.87905742	9.656411154	19.47682209	23.64295033	15.55938048	6.301269515	12.58874867	11.1835633	25.67287133	16.77816466	13.08212162	9.88036911	10.94477585	13.79802124	19.5717221	15.39866993	12.28778203	14.26678433	10.98127069	17.17556817	25.34998097	22.90332064	12.80700734	5.700485664	6.164644981	4.454591316	23.39723961	8.777838328	6.820187087	6.939716601	8.285528157	7.003891637
QD_2010_contig_21968363	Gammaproteobacteria	6.86067141	0.338853315	0	3.815263778	26.09376465	21.96883466	15.86053503	4.396857	8.24578185	2.375553228	42.70574562	0.76519404	17.4472111	5.983244417	2.082180107	0.897099842	12.20697387	12.37821678	21.59701371	100.1542991	2.169474734	2.219431123	4.738095133	2.090497691	0.605428035	0.396691001	0	0	0.180330438	0	0	0	0.116941407	2.792310432	0.246364331	0
QD_2010_contig_3038996||full	Gammaproteobacteria	5.131288063	6.920207176	1.100128183	4.090844426	6.797298377	3.404484875	15.62975906	13.39810091	9.27546737	4.220549147	11.10374126	4.670907096	18.61506376	12.63036367	5.237712376	6.162149709	6.944867279	7.281347229	18.43149366	6.879205895	6.74202426	9.602055811	11.02786416	14.65563251	3.861979634	2.900850624	0	2.922230928	0.425889847	4.281482047	0.124999681	0.561224398	15.59473202	11.47826869	11.54218656	9.062332327
QD_2102_contig_1278747||full	Gammaproteobacteria	25.79843348	34.36691784	20.39721902	29.92359924	31.80021583	20.59310512	49.34451614	35.59511298	31.02778193	15.71504223	29.31779631	38.53029132	50.28120514	54.54567495	38.02201758	37.1619392	51.01148726	70.19934796	39.85057353	36.38943974	39.25632794	49.84558387	42.36405816	49.20216046	38.28632313	30.69488032	30.10210642	40.59043682	34.40998848	26.97247437	49.67489051	26.87672416	25.89223557	28.40514427	20.82754459	28.21468243
